,X,Y,S_02_ID_x,DNAE_2002,D_02_ID_x,C_02_ID_x,SNAE_2002_x,CNAE_2002_x,2002_CENSU,PROJ_POP_J,Urban,Cvrg2008,FID_1,FID_1_1,SN,DISTRICT,VILLAGE,SOURCE_NA,FUND_AGENC,YEAR_CONST,SOURCE_TYP,OWNER_TYPE,STATUS,DEPTH,SWL,YIELD,RECEIVED_N,RECEIVED_E,WSSC__EXIS,WSSC_TRAIN,CONTRACTOR,Y_UT200,DNAE_2010,DNAE_2006,CNAE_2006,SNAE_2006,PNAE_2006,FID_2,D_02_ID_y,PNAE_2002,P_02_ID,FTYPE,LABEL_P,DTW,DEPTH_clean,uid,geometry
8904,32.525,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3909,3971,0,1,727,99999,99999,99999,4,99999,7,,,,0,0,99999,99999,0,491175,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8904,POINT (32.56096322014402 2.634255184222982)
8903,32.525,2.611003089,302406,2,302,3024,44,17,35043,42855,0,67,3904,3963,0,1,421,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,493265,3,3,14,27,49,934,304,46,30450401,3,46,16,,8903,POINT (32.50558603593549 2.653142109908742)
8902,32.525,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3904,3963,0,1,421,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,493265,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8902,POINT (32.50558603593549 2.653142109908742)
8901,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3904,3963,0,1,421,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,493265,3,3,14,27,49,934,304,46,30450401,3,46,16,,8901,POINT (32.50558603593549 2.653142109908742)
8900,32.425,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3977,3929,0,1,402,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,492918,3,3,14,26,101,946,304,96,30450301,3,96,16,,8900,POINT (32.43227957797099 2.649971283438664)
8899,32.425,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3977,3929,0,1,402,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,492918,3,3,14,26,101,946,304,96,30450301,3,96,16,,8899,POINT (32.43227957797099 2.649971283438664)
8898,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3977,3929,0,1,402,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,492918,3,3,14,26,101,946,304,96,30450301,3,96,16,,8898,POINT (32.43227957797099 2.649971283438664)
8897,32.425,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3134,2853,333,1,447,429,46,117,7,4,7,,,,0,0,99999,99999,0,492706,3,3,14,27,127,857,304,121,30450404,3,121,16,,8897,POINT (32.45109979013611 2.648061909420953)
8896,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3134,2853,333,1,447,429,46,117,7,4,7,,,,0,0,99999,99999,0,492706,3,3,14,27,127,857,304,121,30450404,3,121,3.5,,8896,POINT (32.45109979013611 2.648061909420953)
8895,32.425,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3134,2853,333,1,447,429,46,117,7,4,7,,,,0,0,99999,99999,0,492706,3,3,14,27,127,857,304,121,30450404,3,121,16,,8895,POINT (32.45109979013611 2.648061909420953)
8894,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3134,2853,333,1,447,429,46,117,7,4,7,,,,0,0,99999,99999,0,492706,3,3,14,27,127,857,304,121,30450404,3,121,16,,8894,POINT (32.45109979013611 2.648061909420953)
8893,32.525,2.611003089,302406,2,302,3024,44,17,35043,42855,0,67,3897,3948,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490313,3,3,14,27,49,934,304,46,30450401,3,46,16,,8893,POINT (32.50696395154062 2.626436552744354)
8892,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3897,3948,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490313,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8892,POINT (32.50696395154062 2.626436552744354)
8891,32.525,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3897,3948,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490313,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8891,POINT (32.50696395154062 2.626436552744354)
8890,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3897,3948,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,490313,3,3,14,27,49,934,304,46,30450401,3,46,16,,8890,POINT (32.50696395154062 2.626436552744354)
8889,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3881,3973,0,1,707,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,490156,3,3,14,27,222,932,304,213,30450405,3,213,3.5,,8889,POINT (32.47490359567295 2.625003086870733)
8888,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3881,3973,0,1,707,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,490156,3,3,14,27,222,932,304,213,30450405,3,213,16,,8888,POINT (32.47490359567295 2.625003086870733)
8887,32.525,2.611003089,302406,2,302,3024,44,17,35043,42855,0,67,3912,3979,0,1,707,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,489716,3,3,14,27,49,934,304,46,30450401,3,46,16,,8887,POINT (32.49725964857402 2.621031742311521)
8886,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3912,3979,0,1,707,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,489716,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8886,POINT (32.49725964857402 2.621031742311521)
8885,32.525,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3912,3979,0,1,707,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,489716,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8885,POINT (32.49725964857402 2.621031742311521)
8884,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3912,3979,0,1,707,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,489716,3,3,14,27,49,934,304,46,30450401,3,46,16,,8884,POINT (32.49725964857402 2.621031742311521)
8883,32.525,2.611003089,302406,2,302,3024,44,17,35043,42855,0,67,3911,3978,0,1,707,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,489540,3,3,14,27,49,934,304,46,30450401,3,46,16,,8883,POINT (32.49786299801602 2.619439753151513)
8882,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3911,3978,0,1,707,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,489540,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8882,POINT (32.49786299801602 2.619439753151513)
8881,32.525,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3911,3978,0,1,707,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,489540,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8881,POINT (32.49786299801602 2.619439753151513)
8880,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3911,3978,0,1,707,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,489540,3,3,14,27,49,934,304,46,30450401,3,46,16,,8880,POINT (32.49786299801602 2.619439753151513)
8879,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3877,3917,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489477,3,3,14,27,222,932,304,213,30450405,3,213,3.5,,8879,POINT (32.47451034571223 2.618860182912206)
8878,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3877,3917,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489477,3,3,14,27,222,932,304,213,30450405,3,213,16,,8878,POINT (32.47451034571223 2.618860182912206)
8877,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3878,3918,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489378,3,3,14,27,222,932,304,213,30450405,3,213,3.5,,8877,POINT (32.47481657243946 2.617964684371439)
8876,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3878,3918,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489378,3,3,14,27,222,932,304,213,30450405,3,213,16,,8876,POINT (32.47481657243946 2.617964684371439)
8875,32.525,2.611003089,302406,2,302,3024,44,17,35043,42855,0,67,3879,3946,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489308,3,3,14,27,222,932,304,213,30450405,3,213,16,,8875,POINT (32.47747056488891 2.617332526758022)
8874,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3879,3946,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489308,3,3,14,27,222,932,304,213,30450405,3,213,3.5,,8874,POINT (32.47747056488891 2.617332526758022)
8873,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3879,3946,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489308,3,3,14,27,222,932,304,213,30450405,3,213,16,,8873,POINT (32.47747056488891 2.617332526758022)
8872,32.525,2.611003089,302406,2,302,3024,44,17,35043,42855,0,67,3880,3947,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489262,3,3,14,27,222,932,304,213,30450405,3,213,16,,8872,POINT (32.4784422717987 2.616916782934192)
8871,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,3880,3947,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489262,3,3,14,27,222,932,304,213,30450405,3,213,3.5,,8871,POINT (32.4784422717987 2.616916782934192)
8870,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3880,3947,0,1,707,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489262,3,3,14,27,222,932,304,213,30450405,3,213,16,,8870,POINT (32.4784422717987 2.616916782934192)
8869,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4027,3914,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489189,3,3,14,26,253,965,304,244,30450304,3,244,3.5,,8869,POINT (32.47485326677977 2.61625486533682)
8868,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,4027,3914,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489189,3,3,14,26,253,965,304,244,30450304,3,244,16,,8868,POINT (32.47485326677977 2.61625486533682)
8867,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4026,3912,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489061,3,3,14,26,253,965,304,244,30450304,3,244,3.5,,8867,POINT (32.47186718565069 2.615095622726204)
8866,32.425,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4026,3912,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489061,3,3,14,26,253,965,304,244,30450304,3,244,16,,8866,POINT (32.47186718565069 2.615095622726204)
8865,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,4026,3912,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,489061,3,3,14,26,253,965,304,244,30450304,3,244,16,,8865,POINT (32.47186718565069 2.615095622726204)
8864,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4019,3897,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488966,3,3,14,26,253,965,304,244,30450304,3,244,3.5,,8864,POINT (32.475061006098 2.61423752884413)
8863,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,4019,3897,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488966,3,3,14,26,253,965,304,244,30450304,3,244,16,,8863,POINT (32.475061006098 2.61423752884413)
8862,32.525,2.611003089,302406,2,302,3024,44,17,35043,42855,0,67,4024,3907,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488821,3,3,14,26,253,965,304,244,30450304,3,244,16,,8862,POINT (32.47563727319465 2.612925992881939)
8861,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4024,3907,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488821,3,3,14,26,253,965,304,244,30450304,3,244,3.5,,8861,POINT (32.47563727319465 2.612925992881939)
8860,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,4024,3907,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488821,3,3,14,26,253,965,304,244,30450304,3,244,16,,8860,POINT (32.47563727319465 2.612925992881939)
8859,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4022,3905,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488766,3,3,14,26,253,965,304,244,30450304,3,244,3.5,,8859,POINT (32.46902567649094 2.612425630721953)
8858,32.425,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4022,3905,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488766,3,3,14,26,253,965,304,244,30450304,3,244,16,,8858,POINT (32.46902567649094 2.612425630721953)
8857,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,4022,3905,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488766,3,3,14,26,253,965,304,244,30450304,3,244,16,,8857,POINT (32.46902567649094 2.612425630721953)
8856,32.475,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4023,3906,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488750,3,3,14,26,253,965,304,244,30450304,3,244,3.5,,8856,POINT (32.47042006236331 2.612281474491624)
8855,32.425,2.611003089,304503,3,304,3045,30,15,13388,15817,0,95,4023,3906,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488750,3,3,14,26,253,965,304,244,30450304,3,244,16,,8855,POINT (32.47042006236331 2.612281474491624)
8854,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,4023,3906,0,1,695,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,488750,3,3,14,26,253,965,304,244,30450304,3,244,16,,8854,POINT (32.47042006236331 2.612281474491624)
8853,32.625,2.711003089,304505,3,304,3045,45,15,24255,28656,0,51,3622,4310,0,1,644,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,499498,3,3,14,27,61,906,304,58,30450403,3,58,16,,8853,POINT (32.57764294119978 2.709558077519532)
8852,32.575,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3622,4310,0,1,644,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,499498,3,3,14,27,61,906,304,58,30450403,3,58,3.5,,8852,POINT (32.57764294119978 2.709558077519532)
8851,32.575,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3622,4310,0,1,644,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,499498,3,3,14,27,61,906,304,58,30450403,3,58,3.5,,8851,POINT (32.57764294119978 2.709558077519532)
8850,32.625,2.711003089,304505,3,304,3045,45,15,24255,28656,0,51,2952,3939,0,1,644,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498782,3,3,14,41,37,840,304,34,30450501,3,34,16,,8850,POINT (32.59315506952797 2.703085845731233)
8849,32.575,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,2952,3939,0,1,644,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498782,3,3,14,41,37,840,304,34,30450501,3,34,3.5,,8849,POINT (32.59315506952797 2.703085845731233)
8848,32.575,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,2952,3939,0,1,644,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498782,3,3,14,41,37,840,304,34,30450501,3,34,3.5,,8848,POINT (32.59315506952797 2.703085845731233)
8847,32.625,2.661003089,304505,3,304,3045,45,15,24255,28656,0,51,2961,4095,0,1,495,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498541,3,3,14,41,37,840,304,34,30450501,3,34,16,,8847,POINT (32.60709130301039 2.700910155918348)
8846,32.625,2.711003089,304505,3,304,3045,45,15,24255,28656,0,51,2961,4095,0,1,495,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498541,3,3,14,41,37,840,304,34,30450501,3,34,16,,8846,POINT (32.60709130301039 2.700910155918348)
8845,32.575,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,2961,4095,0,1,495,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498541,3,3,14,41,37,840,304,34,30450501,3,34,3.5,,8845,POINT (32.60709130301039 2.700910155918348)
8844,32.575,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3618,3976,0,1,712,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,499685,3,3,14,27,61,906,304,58,30450403,3,58,3.5,,8844,POINT (32.56700849317067 2.71124606520644)
8843,32.525,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3618,3976,0,1,712,99999,99999,99999,8,99999,7,,,,0,0,99999,99999,0,499685,3,3,14,27,61,906,304,58,30450403,3,58,16,,8843,POINT (32.56700849317067 2.71124606520644)
8842,32.525,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3215,3941,0,1,696,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497575,3,3,14,27,59,868,304,56,30450402,3,56,3.5,,8842,POINT (32.53362986884874 2.692144831622606)
8841,32.575,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3215,3941,0,1,696,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497575,3,3,14,27,59,868,304,56,30450402,3,56,3.5,,8841,POINT (32.53362986884874 2.692144831622606)
8840,32.525,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3215,3941,0,1,696,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497575,3,3,14,27,59,868,304,56,30450402,3,56,16,,8840,POINT (32.53362986884874 2.692144831622606)
8839,32.575,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3907,3969,0,1,584,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,494604,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8839,POINT (32.5311661054632 2.665265804385577)
8838,32.525,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3907,3969,0,1,584,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,494604,3,3,14,27,49,934,304,46,30450401,3,46,3.5,,8838,POINT (32.5311661054632 2.665265804385577)
8837,32.525,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3907,3969,0,1,584,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,494604,3,3,14,27,49,934,304,46,30450401,3,46,16,,8837,POINT (32.5311661054632 2.665265804385577)
8836,32.525,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3136,3940,0,1,294,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,499447,3,3,14,27,127,857,304,121,30450404,3,121,16,,8836,POINT (32.4917811194188 2.709063545990411)
8835,32.475,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3136,3940,0,1,294,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,499447,3,3,14,27,127,857,304,121,30450404,3,121,16,,8835,POINT (32.4917811194188 2.709063545990411)
8834,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3144,3965,0,1,876,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,495353,3,3,14,27,127,857,304,121,30450404,3,121,16,,8834,POINT (32.47391221903538 2.672018562278314)
8833,32.475,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3144,3965,0,1,876,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,495353,3,3,14,27,127,857,304,121,30450404,3,121,16,,8833,POINT (32.47391221903538 2.672018562278314)
8832,32.425,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3934,3927,0,1,583,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,496392,3,3,14,26,122,936,304,116,30450302,3,116,16,,8832,POINT (32.41776350127393 2.681392568564283)
8831,32.375,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3934,3927,0,1,583,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,496392,3,3,14,26,122,936,304,116,30450302,3,116,3.5,,8831,POINT (32.41776350127393 2.681392568564283)
8830,32.425,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3934,3927,0,1,583,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,496392,3,3,14,26,122,936,304,116,30450302,3,116,3.5,,8830,POINT (32.41776350127393 2.681392568564283)
8829,32.425,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3935,3928,0,1,583,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,496085,3,3,14,26,122,936,304,116,30450302,3,116,16,,8829,POINT (32.41477812780052 2.678613818531044)
8828,32.375,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3935,3928,0,1,583,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,496085,3,3,14,26,122,936,304,116,30450302,3,116,3.5,,8828,POINT (32.41477812780052 2.678613818531044)
8827,32.425,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3935,3928,0,1,583,99999,99999,99999,6,99999,7,,,,0,0,99999,99999,0,496085,3,3,14,26,122,936,304,116,30450302,3,116,3.5,,8827,POINT (32.41477812780052 2.678613818531044)
8826,32.425,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3931,3292,257,1,890,892,46,117,7,4,1,,,,0,0,99999,99999,0,494937,3,3,14,26,122,936,304,116,30450302,3,116,16,,8826,POINT (32.41167044559169 2.668226782362016)
8825,32.375,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3931,3292,257,1,890,892,46,117,7,4,1,,,,0,0,99999,99999,0,494937,3,3,14,26,122,936,304,116,30450302,3,116,3.5,,8825,POINT (32.41167044559169 2.668226782362016)
8824,32.425,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3931,3292,257,1,890,892,46,117,7,4,1,,,,0,0,99999,99999,0,494937,3,3,14,26,122,936,304,116,30450302,3,116,3.5,,8824,POINT (32.41167044559169 2.668226782362016)
8823,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3147,4313,0,1,144,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498740,3,3,14,27,127,857,304,121,30450404,3,121,16,,8823,POINT (32.47121820242175 2.70265866668311)
8822,32.475,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3147,4313,0,1,144,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498740,3,3,14,27,127,857,304,121,30450404,3,121,16,,8822,POINT (32.47121820242175 2.70265866668311)
8821,32.425,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3147,4313,0,1,144,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,498740,3,3,14,27,127,857,304,121,30450404,3,121,3.5,,8821,POINT (32.47121820242175 2.70265866668311)
8820,32.425,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3140,3960,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497394,3,3,14,27,127,857,304,121,30450404,3,121,16,,8820,POINT (32.44356016959841 2.690469408322329)
8819,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3140,3960,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497394,3,3,14,27,127,857,304,121,30450404,3,121,16,,8819,POINT (32.44356016959841 2.690469408322329)
8818,32.475,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3140,3960,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497394,3,3,14,27,127,857,304,121,30450404,3,121,16,,8818,POINT (32.44356016959841 2.690469408322329)
8817,32.425,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3140,3960,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497394,3,3,14,27,127,857,304,121,30450404,3,121,3.5,,8817,POINT (32.44356016959841 2.690469408322329)
8816,32.425,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3137,3944,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497313,3,3,14,27,127,857,304,121,30450404,3,121,16,,8816,POINT (32.44246296963217 2.689736123395969)
8815,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3137,3944,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497313,3,3,14,27,127,857,304,121,30450404,3,121,16,,8815,POINT (32.44246296963217 2.689736123395969)
8814,32.475,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3137,3944,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497313,3,3,14,27,127,857,304,121,30450404,3,121,16,,8814,POINT (32.44246296963217 2.689736123395969)
8813,32.425,2.711003089,304504,3,304,3045,31,15,18316,21640,0,77,3137,3944,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497313,3,3,14,27,127,857,304,121,30450404,3,121,3.5,,8813,POINT (32.44246296963217 2.689736123395969)
8812,32.425,2.661003089,304503,3,304,3045,30,15,13388,15817,0,95,3143,3964,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497229,3,3,14,27,127,857,304,121,30450404,3,121,16,,8812,POINT (32.44446046219971 2.688977117304516)
8811,32.475,2.661003089,304504,3,304,3045,31,15,18316,21640,0,77,3143,3964,0,1,30,99999,99999,99999,0,99999,7,,,,0,0,99999,99999,0,497229,3,3,14,27,127,857,304,121,30450404,3,121,16,,8811,POINT (32.44446046219971 2.688977117304516)
